"date","user_country","total_revenue","average_revenue","bounce_rate","total_visits","total_sales","is_holiday","days_till_holiday"
2016-08-01,"(not set)",0,NA,1,2,0,FALSE,NA
2016-08-01,"Albania",0,NA,1,6,0,FALSE,35
2016-08-01,"Algeria",0,NA,1,2,0,FALSE,NA
2016-08-01,"Argentina",0,NA,1,4,0,FALSE,14
2016-08-01,"Armenia",0,NA,NA,1,0,FALSE,157
2016-08-01,"Australia",0,NA,1,16,0,TRUE,0
2016-08-01,"Austria",0,NA,1,3,0,FALSE,14
2016-08-01,"Bahrain",0,NA,1,1,0,FALSE,NA
2016-08-01,"Bangladesh",0,NA,1,7,0,FALSE,NA
2016-08-01,"Belgium",0,NA,NA,1,0,FALSE,14
2016-08-01,"Bosnia & Herzegovina",0,NA,1,4,0,FALSE,112
2016-08-01,"Brazil",0,NA,1,28,0,FALSE,37
2016-08-01,"Bulgaria",0,NA,1,8,0,FALSE,36
2016-08-01,"Canada",0,NA,1,36,0,TRUE,0
2016-08-01,"China",0,NA,1,5,0,FALSE,45
2016-08-01,"Colombia",0,NA,1,6,0,FALSE,6
2016-08-01,"Costa Rica",0,NA,1,2,0,FALSE,1
2016-08-01,"Cyprus",0,NA,1,1,0,FALSE,14
2016-08-01,"Czechia",0,NA,1,1,0,FALSE,58
2016-08-01,"Denmark",0,NA,1,3,0,FALSE,145
2016-08-01,"Egypt",0,NA,1,4,0,FALSE,66
2016-08-01,"El Salvador",0,NA,1,1,0,TRUE,0
2016-08-01,"Estonia",0,NA,NA,2,0,FALSE,19
2016-08-01,"Ethiopia",0,NA,1,1,0,FALSE,NA
2016-08-01,"Finland",0,NA,NA,1,0,FALSE,96
2016-08-01,"France",0,NA,1,5,0,FALSE,14
2016-08-01,"Georgia",0,NA,1,1,0,FALSE,114
2016-08-01,"Germany",0,NA,1,10,0,FALSE,14
2016-08-01,"Ghana",0,NA,1,3,0,FALSE,NA
2016-08-01,"Greece",0,NA,1,4,0,FALSE,14
2016-08-01,"Haiti",0,NA,NA,1,0,FALSE,14
2016-08-01,"Hong Kong",0,NA,1,8,0,FALSE,46
2016-08-01,"India",0,NA,1,70,0,FALSE,NA
2016-08-01,"Indonesia",0,NA,1,20,0,FALSE,16
2016-08-01,"Ireland",0,NA,1,2,0,TRUE,0
2016-08-01,"Israel",0,NA,1,6,0,FALSE,NA
2016-08-01,"Italy",0,NA,1,11,0,FALSE,14
2016-08-01,"Japan",0,NA,1,18,0,FALSE,10
2016-08-01,"Jordan",0,NA,1,4,0,FALSE,NA
2016-08-01,"Kenya",1592.4,1592.4,1,6,1,FALSE,NA
2016-08-01,"Kosovo",0,NA,1,2,0,FALSE,NA
2016-08-01,"Lebanon",0,NA,1,3,0,FALSE,NA
2016-08-01,"Macedonia (FYROM)",0,NA,1,4,0,FALSE,1
2016-08-01,"Malawi",0,NA,1,1,0,FALSE,NA
2016-08-01,"Malaysia",0,NA,1,14,0,FALSE,NA
2016-08-01,"Maldives",0,NA,1,1,0,FALSE,NA
2016-08-01,"Malta",0,NA,1,1,0,FALSE,51
2016-08-01,"Mexico",19.99,19.99,1,33,1,FALSE,46
2016-08-01,"Mongolia",0,NA,1,2,0,FALSE,117
2016-08-01,"Montenegro",0,NA,1,1,0,FALSE,92
2016-08-01,"Morocco",0,NA,1,2,0,FALSE,13
2016-08-01,"Nepal",0,NA,1,1,0,FALSE,NA
2016-08-01,"Netherlands",0,NA,1,4,0,FALSE,146
2016-08-01,"New Zealand",0,NA,1,4,0,FALSE,56
2016-08-01,"Nigeria",0,NA,1,5,0,FALSE,61
2016-08-01,"Norway",0,NA,1,2,0,FALSE,146
2016-08-01,"Oman",0,NA,1,2,0,FALSE,NA
2016-08-01,"Pakistan",0,NA,1,17,0,FALSE,NA
2016-08-01,"Panama",0,NA,1,2,0,FALSE,95
2016-08-01,"Paraguay",0,NA,1,1,0,FALSE,255
2016-08-01,"Peru",0,NA,1,12,0,FALSE,29
2016-08-01,"Philippines",0,NA,1,49,0,FALSE,20
2016-08-01,"Poland",0,NA,1,12,0,FALSE,14
2016-08-01,"Portugal",0,NA,1,5,0,FALSE,14
2016-08-01,"Puerto Rico",0,NA,NA,1,0,FALSE,35
2016-08-01,"Qatar",0,NA,1,2,0,FALSE,NA
2016-08-01,"Romania",0,NA,1,9,0,FALSE,14
2016-08-01,"Russia",0,NA,1,7,0,FALSE,95
2016-08-01,"Rwanda",0,NA,1,1,0,FALSE,NA
2016-08-01,"Saudi Arabia",0,NA,1,5,0,FALSE,NA
2016-08-01,"Serbia",0,NA,1,3,0,FALSE,102
2016-08-01,"Singapore",0,NA,1,8,0,FALSE,8
2016-08-01,"Slovakia",0,NA,1,6,0,FALSE,28
2016-08-01,"Slovenia",0,NA,1,3,0,FALSE,14
2016-08-01,"South Africa",0,NA,1,1,0,FALSE,8
2016-08-01,"South Korea",0,NA,1,4,0,FALSE,14
2016-08-01,"Spain",0,NA,1,10,0,FALSE,14
2016-08-01,"Sri Lanka",0,NA,1,5,0,FALSE,NA
2016-08-01,"Sweden",0,NA,1,3,0,FALSE,96
2016-08-01,"Switzerland",0,NA,1,5,0,TRUE,0
2016-08-01,"Taiwan",0,NA,1,10,0,FALSE,NA
2016-08-01,"Thailand",0,NA,1,16,0,FALSE,NA
2016-08-01,"Tunisia",0,NA,1,5,0,FALSE,12
2016-08-01,"Turkey",0,NA,1,42,0,FALSE,29
2016-08-01,"Ukraine",0,NA,1,3,0,FALSE,23
2016-08-01,"United Arab Emirates",0,NA,1,12,0,FALSE,NA
2016-08-01,"United Kingdom",0,NA,1,46,0,TRUE,0
2016-08-01,"United States",4675.67,146.1146875,1,977,32,FALSE,35
2016-08-01,"Uruguay",0,NA,NA,1,0,FALSE,24
2016-08-01,"Venezuela",0,NA,1,5,0,FALSE,2
2016-08-01,"Vietnam",0,NA,1,26,0,FALSE,32
2016-08-02,"(not set)",0,NA,1,3,0,FALSE,NA
2016-08-02,"Albania",0,NA,1,1,0,FALSE,34
2016-08-02,"Algeria",0,NA,1,5,0,FALSE,NA
2016-08-02,"Argentina",0,NA,1,16,0,FALSE,13
2016-08-02,"Armenia",0,NA,NA,1,0,FALSE,156
2016-08-02,"Australia",0,NA,1,25,0,FALSE,55
2016-08-02,"Austria",0,NA,1,5,0,FALSE,13
2016-08-02,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2016-08-02,"Bahrain",0,NA,1,2,0,FALSE,NA
2016-08-02,"Bangladesh",0,NA,1,5,0,FALSE,NA
2016-08-02,"Belarus",0,NA,1,1,0,FALSE,97
2016-08-02,"Belgium",0,NA,1,4,0,FALSE,13
2016-08-02,"Bolivia",0,NA,1,2,0,TRUE,0
2016-08-02,"Bosnia & Herzegovina",0,NA,1,3,0,FALSE,111
2016-08-02,"Brazil",0,NA,1,60,0,FALSE,36
2016-08-02,"Bulgaria",0,NA,1,2,0,FALSE,35
2016-08-02,"Cambodia",0,NA,1,1,0,FALSE,NA
2016-08-02,"Canada",0,NA,1,56,0,FALSE,13
2016-08-02,"Chile",0,NA,1,3,0,FALSE,13
2016-08-02,"China",0,NA,1,8,0,FALSE,44
2016-08-02,"Colombia",0,NA,1,14,0,FALSE,5
2016-08-02,"Costa Rica",0,NA,1,1,0,TRUE,0
2016-08-02,"Croatia",0,NA,1,4,0,FALSE,3
2016-08-02,"Cyprus",0,NA,NA,1,0,FALSE,13
2016-08-02,"Czechia",0,NA,1,7,0,FALSE,57
2016-08-02,"Denmark",0,NA,1,3,0,FALSE,144
2016-08-02,"Dominican Republic",0,NA,1,8,0,FALSE,14
2016-08-02,"Ecuador",0,NA,1,5,0,FALSE,8
2016-08-02,"Egypt",0,NA,1,7,0,FALSE,65
2016-08-02,"Estonia",0,NA,NA,3,0,FALSE,18
2016-08-02,"Ethiopia",0,NA,1,1,0,FALSE,NA
2016-08-02,"France",0,NA,1,7,0,FALSE,13
2016-08-02,"Germany",0,NA,1,29,0,FALSE,13
2016-08-02,"Ghana",0,NA,1,3,0,FALSE,NA
2016-08-02,"Greece",0,NA,1,6,0,FALSE,13
2016-08-02,"Guatemala",0,NA,1,4,0,FALSE,44
2016-08-02,"Hong Kong",0,NA,1,20,0,FALSE,45
2016-08-02,"India",0,NA,1,64,0,FALSE,NA
2016-08-02,"Indonesia",0,NA,1,30,0,FALSE,15
2016-08-02,"Iraq",0,NA,1,1,0,FALSE,NA
2016-08-02,"Ireland",0,NA,1,8,0,FALSE,90
2016-08-02,"Israel",0,NA,1,4,0,FALSE,NA
2016-08-02,"Italy",0,NA,1,19,0,FALSE,13
2016-08-02,"Jamaica",0,NA,NA,1,0,FALSE,4
2016-08-02,"Japan",0,NA,1,32,0,FALSE,9
2016-08-02,"Jordan",0,NA,1,4,0,FALSE,NA
2016-08-02,"Kazakhstan",0,NA,NA,1,0,FALSE,84
2016-08-02,"Kenya",0,NA,1,3,0,FALSE,NA
2016-08-02,"Kosovo",0,NA,1,2,0,FALSE,NA
2016-08-02,"Kuwait",0,NA,1,1,0,FALSE,NA
2016-08-02,"Latvia",0,NA,1,1,0,FALSE,108
2016-08-02,"Lebanon",0,NA,1,1,0,FALSE,NA
2016-08-02,"Lithuania",0,NA,NA,1,0,FALSE,13
2016-08-02,"Macedonia (FYROM)",0,NA,1,6,0,TRUE,0
2016-08-02,"Malaysia",0,NA,1,12,0,FALSE,NA
2016-08-02,"Maldives",0,NA,1,1,0,FALSE,NA
2016-08-02,"Malta",0,NA,1,1,0,FALSE,50
2016-08-02,"Mauritius",0,NA,1,1,0,FALSE,NA
2016-08-02,"Mexico",0,NA,1,45,0,FALSE,45
2016-08-02,"Moldova",0,NA,1,2,0,FALSE,27
2016-08-02,"Morocco",0,NA,1,2,0,FALSE,12
2016-08-02,"Myanmar (Burma)",0,NA,NA,2,0,FALSE,NA
2016-08-02,"Netherlands",0,NA,1,7,0,FALSE,145
2016-08-02,"New Zealand",0,NA,1,2,0,FALSE,55
2016-08-02,"Nigeria",0,NA,1,3,0,FALSE,60
2016-08-02,"Norway",0,NA,1,4,0,FALSE,145
2016-08-02,"Oman",0,NA,1,1,0,FALSE,NA
2016-08-02,"Pakistan",0,NA,1,21,0,FALSE,NA
2016-08-02,"Palestine",0,NA,NA,1,0,FALSE,NA
2016-08-02,"Panama",0,NA,NA,2,0,FALSE,94
2016-08-02,"Peru",0,NA,1,21,0,FALSE,28
2016-08-02,"Philippines",0,NA,1,51,0,FALSE,19
2016-08-02,"Poland",0,NA,1,12,0,FALSE,13
2016-08-02,"Qatar",0,NA,1,3,0,FALSE,NA
2016-08-02,"Romania",0,NA,1,17,0,FALSE,13
2016-08-02,"Russia",0,NA,1,25,0,FALSE,94
2016-08-02,"Saudi Arabia",0,NA,1,9,0,FALSE,NA
2016-08-02,"Serbia",0,NA,1,6,0,FALSE,101
2016-08-02,"Singapore",0,NA,1,20,0,FALSE,7
2016-08-02,"Slovakia",0,NA,1,4,0,FALSE,27
2016-08-02,"South Africa",0,NA,1,4,0,FALSE,7
2016-08-02,"South Korea",0,NA,1,4,0,FALSE,13
2016-08-02,"Spain",0,NA,1,16,0,FALSE,13
2016-08-02,"Sri Lanka",0,NA,NA,1,0,FALSE,NA
2016-08-02,"Swaziland",0,NA,1,1,0,FALSE,NA
2016-08-02,"Sweden",0,NA,1,2,0,FALSE,95
2016-08-02,"Switzerland",0,NA,1,3,0,FALSE,13
2016-08-02,"Taiwan",0,NA,1,12,0,FALSE,NA
2016-08-02,"Thailand",27.33,27.33,1,28,1,FALSE,NA
2016-08-02,"Togo",0,NA,1,1,0,FALSE,NA
2016-08-02,"Tunisia",0,NA,1,6,0,FALSE,11
2016-08-02,"Turkey",0,NA,1,66,0,FALSE,28
2016-08-02,"Uganda",0,NA,NA,1,0,FALSE,NA
2016-08-02,"Ukraine",0,NA,1,10,0,FALSE,22
2016-08-02,"United Arab Emirates",0,NA,1,12,0,FALSE,NA
2016-08-02,"United Kingdom",0,NA,1,52,0,FALSE,27
2016-08-02,"United States",1439.62,89.97625,1,1105,16,FALSE,34
2016-08-02,"Uruguay",0,NA,1,1,0,FALSE,23
2016-08-02,"Venezuela",0,NA,1,8,0,FALSE,1
2016-08-02,"Vietnam",0,NA,1,25,0,FALSE,31
2016-08-02,"Zimbabwe",0,NA,1,1,0,FALSE,258
2016-08-03,"(not set)",0,NA,1,5,0,FALSE,NA
2016-08-03,"Albania",0,NA,1,3,0,FALSE,33
2016-08-03,"Algeria",0,NA,1,7,0,FALSE,NA
2016-08-03,"Argentina",0,NA,1,10,0,FALSE,12
2016-08-03,"Armenia",0,NA,1,2,0,FALSE,155
2016-08-03,"Australia",0,NA,1,32,0,FALSE,54
2016-08-03,"Austria",0,NA,1,7,0,FALSE,12
2016-08-03,"Azerbaijan",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Bahamas",0,NA,NA,1,0,FALSE,257
2016-08-03,"Bahrain",0,NA,1,2,0,FALSE,NA
2016-08-03,"Bangladesh",0,NA,1,5,0,FALSE,NA
2016-08-03,"Belarus",0,NA,1,1,0,FALSE,96
2016-08-03,"Belgium",0,NA,1,8,0,FALSE,12
2016-08-03,"Bolivia",0,NA,1,2,0,FALSE,3
2016-08-03,"Bosnia & Herzegovina",0,NA,1,5,0,FALSE,110
2016-08-03,"Brazil",0,NA,1,61,0,FALSE,35
2016-08-03,"Bulgaria",0,NA,1,19,0,FALSE,34
2016-08-03,"Cambodia",0,NA,1,5,0,FALSE,NA
2016-08-03,"Cameroon",0,NA,1,2,0,FALSE,NA
2016-08-03,"Canada",0,NA,1,75,0,FALSE,12
2016-08-03,"Chile",0,NA,1,6,0,FALSE,12
2016-08-03,"China",0,NA,1,10,0,FALSE,43
2016-08-03,"Colombia",0,NA,1,20,0,FALSE,4
2016-08-03,"Costa Rica",0,NA,1,10,0,FALSE,12
2016-08-03,"Croatia",0,NA,1,5,0,FALSE,2
2016-08-03,"Cyprus",0,NA,1,1,0,FALSE,12
2016-08-03,"Czechia",0,NA,1,5,0,FALSE,56
2016-08-03,"Denmark",0,NA,1,5,0,FALSE,143
2016-08-03,"Dominican Republic",0,NA,1,6,0,FALSE,13
2016-08-03,"Ecuador",0,NA,1,10,0,FALSE,7
2016-08-03,"Egypt",0,NA,1,14,0,FALSE,64
2016-08-03,"El Salvador",0,NA,NA,2,0,TRUE,0
2016-08-03,"Estonia",0,NA,1,3,0,FALSE,17
2016-08-03,"Finland",0,NA,NA,1,0,FALSE,94
2016-08-03,"France",0,NA,1,28,0,FALSE,12
2016-08-03,"Gabon",0,NA,1,2,0,FALSE,14
2016-08-03,"Georgia",0,NA,1,2,0,FALSE,112
2016-08-03,"Germany",0,NA,1,44,0,FALSE,12
2016-08-03,"Ghana",0,NA,1,1,0,FALSE,NA
2016-08-03,"Greece",0,NA,1,5,0,FALSE,12
2016-08-03,"Guatemala",0,NA,1,3,0,FALSE,43
2016-08-03,"Honduras",0,NA,1,3,0,FALSE,151
2016-08-03,"Hong Kong",0,NA,1,20,0,FALSE,44
2016-08-03,"Hungary",0,NA,1,5,0,FALSE,17
2016-08-03,"India",0,NA,1,126,0,FALSE,NA
2016-08-03,"Indonesia",0,NA,1,25,0,FALSE,14
2016-08-03,"Iraq",0,NA,1,2,0,FALSE,NA
2016-08-03,"Ireland",0,NA,1,13,0,FALSE,89
2016-08-03,"Israel",0,NA,1,64,0,FALSE,NA
2016-08-03,"Italy",0,NA,1,44,0,FALSE,12
2016-08-03,"Japan",0,NA,1,54,0,FALSE,8
2016-08-03,"Jordan",0,NA,1,3,0,FALSE,NA
2016-08-03,"Kazakhstan",0,NA,1,1,0,FALSE,83
2016-08-03,"Kenya",0,NA,1,1,0,FALSE,NA
2016-08-03,"Kosovo",0,NA,1,2,0,FALSE,NA
2016-08-03,"Latvia",0,NA,NA,2,0,FALSE,107
2016-08-03,"Lebanon",0,NA,1,4,0,FALSE,NA
2016-08-03,"Lithuania",0,NA,1,3,0,FALSE,12
2016-08-03,"Macedonia (FYROM)",0,NA,1,8,0,FALSE,36
2016-08-03,"Malaysia",0,NA,1,18,0,FALSE,NA
2016-08-03,"Malta",0,NA,NA,1,0,FALSE,49
2016-08-03,"Mexico",0,NA,1,54,0,FALSE,44
2016-08-03,"Morocco",0,NA,1,3,0,FALSE,11
2016-08-03,"Netherlands",0,NA,1,20,0,FALSE,144
2016-08-03,"New Zealand",0,NA,1,3,0,FALSE,54
2016-08-03,"Nigeria",0,NA,1,3,0,FALSE,59
2016-08-03,"Norway",0,NA,1,4,0,FALSE,144
2016-08-03,"Oman",0,NA,1,1,0,FALSE,NA
2016-08-03,"Pakistan",0,NA,1,17,0,FALSE,NA
2016-08-03,"Panama",0,NA,1,1,0,FALSE,93
2016-08-03,"Paraguay",0,NA,1,2,0,FALSE,253
2016-08-03,"Peru",0,NA,1,33,0,FALSE,27
2016-08-03,"Philippines",0,NA,1,67,0,FALSE,18
2016-08-03,"Poland",0,NA,1,34,0,FALSE,12
2016-08-03,"Portugal",0,NA,1,3,0,FALSE,12
2016-08-03,"Puerto Rico",0,NA,1,3,0,FALSE,33
2016-08-03,"Qatar",0,NA,1,5,0,FALSE,NA
2016-08-03,"Romania",0,NA,1,24,0,FALSE,12
2016-08-03,"Russia",0,NA,1,43,0,FALSE,93
2016-08-03,"Rwanda",0,NA,1,1,0,FALSE,NA
2016-08-03,"Saudi Arabia",0,NA,1,6,0,FALSE,NA
2016-08-03,"Serbia",0,NA,1,9,0,FALSE,100
2016-08-03,"Singapore",0,NA,1,14,0,FALSE,6
2016-08-03,"Slovakia",0,NA,1,2,0,FALSE,26
2016-08-03,"Slovenia",0,NA,1,3,0,FALSE,12
2016-08-03,"South Africa",0,NA,1,7,0,FALSE,6
2016-08-03,"South Korea",0,NA,1,10,0,FALSE,12
2016-08-03,"Spain",0,NA,1,29,0,FALSE,12
2016-08-03,"Sri Lanka",0,NA,1,3,0,FALSE,NA
2016-08-03,"St. Vincent & Grenadines",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Sweden",0,NA,1,11,0,FALSE,94
2016-08-03,"Switzerland",0,NA,1,11,0,FALSE,12
2016-08-03,"Taiwan",0,NA,1,21,0,FALSE,NA
2016-08-03,"Tanzania",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Thailand",0,NA,1,46,0,FALSE,NA
2016-08-03,"Togo",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Tunisia",0,NA,1,5,0,FALSE,10
2016-08-03,"Turkey",0,NA,1,135,0,FALSE,27
2016-08-03,"Turkmenistan",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Uganda",0,NA,NA,1,0,FALSE,NA
2016-08-03,"Ukraine",0,NA,1,7,0,FALSE,21
2016-08-03,"United Arab Emirates",0,NA,1,14,0,FALSE,NA
2016-08-03,"United Kingdom",0,NA,1,68,0,FALSE,26
2016-08-03,"United States",0,NA,1,1276,0,FALSE,33
2016-08-03,"Uruguay",0,NA,1,3,0,FALSE,22
2016-08-03,"Venezuela",0,NA,1,12,0,TRUE,0
2016-08-03,"Vietnam",0,NA,1,36,0,FALSE,30
2016-08-04,"(not set)",0,NA,1,5,0,FALSE,NA
2016-08-04,"Albania",0,NA,1,2,0,FALSE,32
2016-08-04,"Algeria",0,NA,1,7,0,FALSE,NA
2016-08-04,"Argentina",0,NA,1,12,0,FALSE,11
2016-08-04,"Armenia",0,NA,1,1,0,FALSE,154
2016-08-04,"Australia",0,NA,1,27,0,FALSE,53
2016-08-04,"Austria",0,NA,1,10,0,FALSE,11
2016-08-04,"Azerbaijan",0,NA,1,7,0,FALSE,NA
2016-08-04,"Bahrain",0,NA,1,3,0,FALSE,NA
2016-08-04,"Bangladesh",0,NA,1,11,0,FALSE,NA
2016-08-04,"Belarus",0,NA,1,2,0,FALSE,95
2016-08-04,"Belgium",0,NA,1,13,0,FALSE,11
2016-08-04,"Bolivia",0,NA,1,1,0,FALSE,2
2016-08-04,"Bosnia & Herzegovina",0,NA,1,7,0,FALSE,109
2016-08-04,"Brazil",0,NA,1,47,0,FALSE,34
2016-08-04,"Bulgaria",0,NA,1,30,0,FALSE,33
2016-08-04,"Cambodia",0,NA,1,3,0,FALSE,NA
2016-08-04,"Canada",0,NA,1,51,0,FALSE,11
2016-08-04,"Chile",0,NA,1,9,0,FALSE,11
2016-08-04,"China",0,NA,1,11,0,FALSE,42
2016-08-04,"Colombia",0,NA,1,17,0,FALSE,3
2016-08-04,"Costa Rica",0,NA,1,2,0,FALSE,11
2016-08-04,"Croatia",0,NA,NA,4,0,FALSE,1
2016-08-04,"Cyprus",0,NA,1,2,0,FALSE,11
2016-08-04,"Czechia",0,NA,1,5,0,FALSE,55
2016-08-04,"Denmark",0,NA,1,10,0,FALSE,142
2016-08-04,"Dominican Republic",0,NA,1,4,0,FALSE,12
2016-08-04,"Ecuador",0,NA,1,17,0,FALSE,6
2016-08-04,"Egypt",0,NA,1,8,0,FALSE,63
2016-08-04,"Estonia",0,NA,1,1,0,FALSE,16
2016-08-04,"Ethiopia",0,NA,1,2,0,FALSE,NA
2016-08-04,"Finland",0,NA,1,3,0,FALSE,93
2016-08-04,"France",0,NA,1,44,0,FALSE,11
2016-08-04,"Germany",0,NA,1,44,0,FALSE,11
2016-08-04,"Ghana",0,NA,1,2,0,FALSE,NA
2016-08-04,"Greece",0,NA,1,8,0,FALSE,11
2016-08-04,"Guatemala",0,NA,1,5,0,FALSE,42
2016-08-04,"Honduras",0,NA,NA,2,0,FALSE,150
2016-08-04,"Hong Kong",0,NA,1,11,0,FALSE,43
2016-08-04,"Hungary",0,NA,1,5,0,FALSE,16
2016-08-04,"India",0,NA,1,181,0,FALSE,NA
2016-08-04,"Indonesia",0,NA,1,23,0,FALSE,13
2016-08-04,"Iraq",0,NA,1,1,0,FALSE,NA
2016-08-04,"Ireland",0,NA,1,15,0,FALSE,88
2016-08-04,"Israel",0,NA,1,54,0,FALSE,NA
2016-08-04,"Italy",0,NA,1,51,0,FALSE,11
2016-08-04,"Jamaica",0,NA,1,1,0,FALSE,2
2016-08-04,"Japan",0,NA,1,75,0,FALSE,7
2016-08-04,"Jordan",0,NA,1,4,0,FALSE,NA
2016-08-04,"Kazakhstan",0,NA,NA,1,0,FALSE,82
2016-08-04,"Kenya",0,NA,1,10,0,FALSE,NA
2016-08-04,"Kosovo",0,NA,1,1,0,FALSE,NA
2016-08-04,"Kuwait",0,NA,1,3,0,FALSE,NA
2016-08-04,"Kyrgyzstan",0,NA,1,2,0,FALSE,NA
2016-08-04,"Lithuania",0,NA,NA,1,0,FALSE,11
2016-08-04,"Luxembourg",0,NA,1,2,0,FALSE,89
2016-08-04,"Macedonia (FYROM)",0,NA,1,5,0,FALSE,35
2016-08-04,"Malaysia",0,NA,1,12,0,FALSE,NA
2016-08-04,"Malta",0,NA,NA,1,0,FALSE,48
2016-08-04,"Mexico",0,NA,1,53,0,FALSE,43
2016-08-04,"Mongolia",0,NA,1,3,0,FALSE,114
2016-08-04,"Montenegro",0,NA,1,2,0,FALSE,89
2016-08-04,"Morocco",0,NA,1,6,0,FALSE,10
2016-08-04,"Myanmar (Burma)",0,NA,1,1,0,FALSE,NA
2016-08-04,"Netherlands",0,NA,1,20,0,FALSE,143
2016-08-04,"New Zealand",0,NA,1,3,0,FALSE,53
2016-08-04,"Nigeria",0,NA,1,5,0,FALSE,58
2016-08-04,"Norway",0,NA,1,8,0,FALSE,143
2016-08-04,"Pakistan",0,NA,1,18,0,FALSE,NA
2016-08-04,"Panama",0,NA,1,2,0,FALSE,92
2016-08-04,"Peru",0,NA,1,36,0,FALSE,26
2016-08-04,"Philippines",0,NA,1,58,0,FALSE,17
2016-08-04,"Poland",0,NA,1,50,0,FALSE,11
2016-08-04,"Portugal",0,NA,1,7,0,FALSE,11
2016-08-04,"Puerto Rico",0,NA,NA,1,0,FALSE,32
2016-08-04,"Qatar",0,NA,1,6,0,FALSE,NA
2016-08-04,"Romania",0,NA,1,22,0,FALSE,11
2016-08-04,"Russia",0,NA,1,76,0,FALSE,92
2016-08-04,"Saudi Arabia",0,NA,1,12,0,FALSE,NA
2016-08-04,"Senegal",0,NA,1,2,0,FALSE,NA
2016-08-04,"Serbia",0,NA,1,9,0,FALSE,99
2016-08-04,"Singapore",0,NA,1,13,0,FALSE,5
2016-08-04,"Slovakia",0,NA,1,3,0,FALSE,25
2016-08-04,"South Africa",0,NA,1,11,0,FALSE,5
2016-08-04,"South Korea",0,NA,1,16,0,FALSE,11
2016-08-04,"Spain",0,NA,1,43,0,FALSE,11
2016-08-04,"Sri Lanka",0,NA,1,4,0,FALSE,NA
2016-08-04,"Sweden",0,NA,1,12,0,FALSE,93
2016-08-04,"Switzerland",0,NA,1,15,0,FALSE,11
2016-08-04,"Taiwan",0,NA,1,93,0,FALSE,NA
2016-08-04,"Thailand",0,NA,1,42,0,FALSE,NA
2016-08-04,"Togo",0,NA,1,1,0,FALSE,NA
2016-08-04,"Tunisia",0,NA,1,9,0,FALSE,9
2016-08-04,"Turkey",0,NA,1,145,0,FALSE,26
2016-08-04,"Ukraine",0,NA,1,66,0,FALSE,20
2016-08-04,"United Arab Emirates",0,NA,1,11,0,FALSE,NA
2016-08-04,"United Kingdom",0,NA,1,99,0,FALSE,25
2016-08-04,"United States",1064.93,66.558125,1,1226,16,FALSE,32
2016-08-04,"Uruguay",0,NA,1,2,0,FALSE,21
2016-08-04,"Venezuela",209.96,209.96,1,12,1,FALSE,35
2016-08-04,"Vietnam",0,NA,1,39,0,FALSE,29
2016-08-05,"(not set)",0,NA,1,8,0,FALSE,NA
2016-08-05,"Albania",0,NA,1,6,0,FALSE,31
2016-08-05,"Algeria",0,NA,1,6,0,FALSE,NA
2016-08-05,"Angola",0,NA,1,1,0,FALSE,NA
2016-08-05,"Antigua & Barbuda",0,NA,NA,1,0,FALSE,NA
2016-08-05,"Argentina",0,NA,1,23,0,FALSE,10
2016-08-05,"Armenia",0,NA,1,4,0,FALSE,153
2016-08-05,"Australia",0,NA,1,15,0,FALSE,52
2016-08-05,"Austria",0,NA,1,8,0,FALSE,10
2016-08-05,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2016-08-05,"Bangladesh",0,NA,1,10,0,FALSE,NA
2016-08-05,"Belarus",0,NA,1,6,0,FALSE,94
2016-08-05,"Belgium",0,NA,1,14,0,FALSE,10
2016-08-05,"Bolivia",0,NA,1,3,0,FALSE,1
2016-08-05,"Bosnia & Herzegovina",0,NA,1,8,0,FALSE,108
2016-08-05,"Brazil",0,NA,1,60,0,FALSE,33
2016-08-05,"Bulgaria",0,NA,1,18,0,FALSE,32
2016-08-05,"Cambodia",0,NA,1,1,0,FALSE,NA
2016-08-05,"Cameroon",0,NA,1,1,0,FALSE,NA
2016-08-05,"Canada",65.69,65.69,1,43,1,FALSE,10
2016-08-05,"Chile",0,NA,1,9,0,FALSE,10
2016-08-05,"China",0,NA,1,11,0,FALSE,41
2016-08-05,"Colombia",0,NA,1,18,0,FALSE,2
2016-08-05,"Costa Rica",0,NA,1,2,0,FALSE,10
2016-08-05,"Croatia",0,NA,1,4,0,TRUE,0
2016-08-05,"Curaçao",0,NA,1,1,0,FALSE,NA
2016-08-05,"Cyprus",0,NA,1,4,0,FALSE,10
2016-08-05,"Czechia",0,NA,1,11,0,FALSE,54
2016-08-05,"Denmark",0,NA,1,12,0,FALSE,141
2016-08-05,"Dominican Republic",0,NA,1,9,0,FALSE,11
2016-08-05,"Ecuador",0,NA,1,6,0,FALSE,5
2016-08-05,"Egypt",0,NA,1,5,0,FALSE,62
2016-08-05,"Finland",0,NA,1,1,0,FALSE,92
2016-08-05,"France",0,NA,1,26,0,FALSE,10
2016-08-05,"French Guiana",0,NA,NA,1,0,FALSE,NA
2016-08-05,"Georgia",0,NA,1,2,0,FALSE,110
